amenities,address,phone,id,target,scraped
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"736 S. Hill St. Griffin, GA 30224",770-229-2113# 4404,4404,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"869 Horizon South Parkway, Corner Of Lewiston Road Grovetown, GA 30813",706-651-0306# 4589,4589,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"21 North Carolina St. Hartwell, GA 30643",706-376-3147# 5613,5613,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"92 S. Tallahassee St., Harveys Shopping Center Hazlehurst, GA 31539",912-375-7729# 4571,4571,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"114 East General Screven Way Hinesville, GA 31313",912-877-3002# 6956,6956,FALSE,2021-11-20
,"5220 Jimmy Lee Smith Pkwy, Ste 118 Hiram, GA 30141",,16739,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"5848 Hwy 124 West Hoschton, GA 30548",706-654-1439# 7637,7637,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8895 Us Highway 29 South Hull, GA 30646",706-546-9245# 7782,7782,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"506 East 3rd Street Jackson, GA 30233",770-775-7134# 4531,4531,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"266 East Church St Jasper, GA 30143",706-692-3423# 3392,3392,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1680 Old Pendergrass Rd. Jefferson, GA 30549",706-367-9201# 4164,4164,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"348 West Pine St. Jesup, GA 31545",912-427-8006# 5684,5684,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10307 Tara Blvd. Jonesboro, GA 30236",770-210-3400# 2281,2281,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8139 Tara Blvd. Jonesboro, GA 30236",770-477-6848# 4549,4549,FALSE,2021-11-20
,"740 Ernest W Barrett Pkwy Nw Kennesaw, GA 30144",,16378,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"2782 Cobb Pkwy Nw Kennesaw, GA 30152",770-420-1092# 2147,2147,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1402 Boone St., Camden Corners Shopping Center Kingsland, GA 31548",912-729-6227# 5737,5737,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"807 N. Main St. Lafayette, GA 30728",706-638-6822# 7223,7223,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1802 Roanoke Rd Lagrange, GA 30240",706-882-5564# 4540,4540,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1597 Hogansville Rd. La Grange, GA 30241",706-242-4902# 3082,3082,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"300 Morgan St. La Grange, GA 30241",706-882-2971# 7615,7615,FALSE,2021-11-20
Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2935 Five Forks Trickum Road Lawrenceville, GA 30044",770-982-5202# 2103,2103,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2650 Cruse Road Lawrenceville, GA 30044",770-921-8514# 2570,2570,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5710 Sugarloaf Pkwy, Northwest Lawrenceville, GA 30043",770-237-2222# 2841,2841,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1525 Buford Dr Lawrenceville, GA 30043",770-962-6117# 3991,3991,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"202 Grayson Highway Lawrenceville, GA 30046",770-963-8183# 4553,4553,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1187 Grayson Hwy. Lawrenceville, GA 30045",770-338-2513# 4730,4730,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"620 West Pike Street Lawrenceville, GA 30046",770-339-1801# 4737,4737,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1193 Us Highway 19 South Leesburg, GA 31763",229-436-1330# 2593,2593,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5575 Lawrenceville Hgwy. Lilburn, GA 30047",770-935-4959# 2084,2084,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4358 Burns Rd. Lilburn, GA 30047",770-564-8023# 2202,2202,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4860 Stone Mountain Hwy Lilburn, GA 30047",770-972-2846# 4618,4618,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7550 Covington Hwy., Stonecrest Mall Lithonia, GA 30058",770-482-4823# 4595,4595,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"2720 Loganville Hwy Loganville, GA 30052",770-277-5996# 4138,4138,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4377 Atlanta Hwy. Loganville, GA 30052",770-466-0109# 7712,7712,FALSE,2021-11-20
Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5846-5856 Mableton Parkway Mableton, GA 30126",770-745-3171# 2187,2187,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"1544 Bass Rd. Macon, GA 31210",478-471-4494# 10357,10357,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1390 Pio Nono Avenue Macon, GA 31204",478-742-5281# 2472,2472,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"4291 Mercer University Drive Macon, GA 31204",478-477-0434# 3772,3772,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"6381 Zebulon Rd. Macon, GA 31220",478-476-1911# 4160,4160,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3012 Hartley Bridge Rd. Macon, GA 31216",478-785-1962# 4255,4255,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1615 Forest Hill Rd. Macon, GA 31210",478-477-6648# 4545,4545,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4080 Bloomfield Rd. Macon, GA 31206",478-781-4018# 4765,4765,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1271 Gray Highway Macon, GA 31211",478-743-6979# 7212,7212,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|MinuteClinic|Photo & Passport|UPS Access Point,"4585 Hartley Bridge Rd. Macon, GA 31216",478-781-9818# 7504,7504,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"503 West Main St. Manchester, GA 31816",706-846-1241# 10358,10358,FALSE,2021-11-20
,"2535 Dallas Hwy Sw Marietta, GA 30064",,16526,TRUE,2021-11-20
,"1401 Johnson Ferry Rd Marietta, GA 30062",,17204,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3930 Shallowford Road Ne Marietta, GA 30062",770-640-5643# 2087,2087,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"300 Powder Springs Road Marietta, GA 30064",770-422-1413# 2102,2102,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3051 Sandy Plains Road Marietta, GA 30066",770-977-7661# 2107,2107,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1172 Milford Church Rd. Sw Marietta, GA 30060",770-319-2540# 2215,2215,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"3905 Due West Nw Road Marietta, GA 30064",678-290-5740# 3013,3013,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1295 Powder Springs Rd. Marietta, GA 30064",770-919-1281# 3687,3687,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1099 Johnson Ferry Road Marietta, GA 30068",770-973-1810# 4590,4590,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"684 Cobb Parkway N. Marietta, GA 30062",770-427-4648# 4669,4669,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4250 Roswell Rd., N.e. Marietta, GA 30062",770-565-4064# 5051,5051,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"100 Piedmont Rd. Marietta, GA 30066",770-795-9844# 6106,6106,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"687 Johnson Ferry Rd. Marietta, GA 30068",770-977-9220# 7044,7044,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3527 Old Petersburg Road Martinez, GA 30907",706-210-0091# 2359,2359,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Photo & Passport|UPS Access Point,"4476 Columbia Rd Martinez, GA 30907",706-860-5340# 5699,5699,FALSE,2021-11-20
,"1850 Jonesboro Rd Mcdonough, GA 30253",,16793,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"2 N. Zack Hinton Parkway Mcdonough, GA 30253",770-957-2984# 5682,5682,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2305 Jonesboro Rd. Mcdonough, GA 30253",770-957-5864# 7501,7501,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2098 Highway 20 West, West Ridge Parkway Mcdonough, GA 30253",770-898-7356# 79,79,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2720 Highway 42 North Mcdonough, GA 30253",678-432-9450# 8395,8395,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1870 Hwy 81 East Mcdonough, GA 30252",678-583-0097# 8934,8934,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"423 S. Wayne St. Milledgeville, GA 31061",478-452-3566# 4251,4251,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"960 N Columbia St Milledgeville, GA 31061",478-452-5533# 4565,4565,FALSE,2021-11-20
,"13055 Hwy 9 N Milton, GA 30004",,17488,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"13933 Alpharetta Hwy. Milton, GA 30004",678-366-9633# 2945,2945,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"312 So. Broad Street Monroe, GA 30655",770-267-8412# 3777,3777,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"501 Spaulding Road Montezuma, GA 31063",478-472-7533# 5673,5673,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Photo & Passport|UPS Access Point,"330 East Green Street Monticello, GA 31064",706-468-1666# 4580,4580,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6716 Mt. Zion Boulevard Morrow, GA 30260",770-960-0600# 2088,2088,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1027 S. Main St. Moultrie, GA 31768",229-985-2282# 4203,4203,FALSE,2021-11-20
,"555 Bullsboro Dr Newnan, GA 30265",,16578,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"2305 Hwy 34 East Newnan, GA 30265",678-423-1043# 7214,7214,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"239 Temple Avenue Newnan, GA 30263",770-253-2694# 7216,7216,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"395 Jackson St. Newnan, GA 30263",770-251-3857# 8907,8907,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1035 Lower Fayetteville Rd. Newnan, GA 30265",678-423-8891# 962,962,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5095 Peachtree Pkwy Norcross, GA 30092",770-209-9299# 2108,2108,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"5304 North Buford Highway Norcross, GA 30071",770-209-0296# 2228,2228,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1190 Indian Tr Norcross, GA 30093",770-638-8958# 7633,7633,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4233 Mcever Road Oakwood, GA 30566",770-532-3727# 4721,4721,FALSE,2021-11-20
,"1209 N Peachtree Pkwy Peachtree City, GA 30269",,17212,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"101 Lexington Circle Peachtree City, GA 30269",770-486-1639# 2544,2544,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1100 Washington Street Perry, GA 31069",478-987-0707# 4243,4243,FALSE,2021-11-20
Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"500 Pooler Hwy. Pooler, GA 31322",912-748-5170# 11017,11017,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|MinuteClinic|Photo & Passport|UPS Access Point,"7300 Ga Highway 21 Port Wentworth, GA 31407",912-964-1797# 60,60,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2091 Lost Mountain Rd. Powder Springs, GA 30127",770-943-4136# 4668,4668,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"2324 Us Highway 17, Corner Of Highway 144 Richmond Hill, GA 31324",912-756-2531# 7783,7783,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"410 S. Columbia Ave. Rincon, GA 31326",912-826-2296# 7758,7758,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6945 Nashville Street Ringgold, GA 30736",706-935-9861# 7745,7745,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4825 Battlefield Parkway Ringgold, GA 30736",706-866-9278# 7885,7885,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7055 Old National Hwy Riverdale, GA 30296",770-909-5672# 2213,2213,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"581 Flint River Road Riverdale, GA 30274",770-603-2044# 2468,2468,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"22 Upper Riverdale Road Riverdale, GA 30274",770-472-4566# 7622,7622,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"911 Shorter Ave. Sw Rome, GA 30165",706-234-5331# 3770,3770,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1915 Maple Avenue S.w. Rome, GA 30161",706-234-7364# 4502,4502,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1201 Turner Mccall Blvd. Rome, GA 30161",706-232-5270# 5417,5417,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1905 Martha Berry Blvd Rome, GA 30165",706-295-5717# 5418,5418,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Photo & Passport|UPS Access Point,"3357 Martha Berry Hwy Nw Rome, GA 30165",706-235-6100# 7245,7245,FALSE,2021-11-20
,"1135 Woodstock Rd Roswell, GA 30075",,16887,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12070 Crabapple Road Roswell, GA 30075",770-992-5446# 2178,2178,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"11710 Alpharetta Hwy Roswell, GA 30076",770-754-0141# 2227,2227,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"1380 Woodstock Rd Roswell, GA 30075",770-640-3131# 2965,2965,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"895 Holcomb Bridge Road Roswell, GA 30076",770-993-0194# 3125,3125,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2700 Osborne Rd. Saint Marys, GA 31558",912-882-4841# 4206,4206,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"30 Market St. Saint Simons Island, GA 31522",912-634-0357# 4337,4337,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1605 Frederica Road, Corner Of Demere Road Saint Simons Island, GA 31522",912-638-7732# 4575,4575,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"206 S. Harris St. Sandersville, GA 31082",478-552-0559# 4593,4593,FALSE,2021-11-20
,"5570 Roswell Rd Sandy Springs, GA 30342",,17399,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6330 Roswell Rd Sandy Springs, GA 30328",404-255-2131# 4504,4504,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4600 Roswell Rd., Suite F100 Sandy Springs, GA 30342",404-236-2111# 5411,5411,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7355 Roswell Rd, Ne Sandy Springs, GA 30328",678-579-9492# 7974,7974,FALSE,2021-11-20
,"14065 Abercorn St Savannah, GA 31419",,17028,TRUE,2021-11-20
,"1907 E Victory Dr Savannah, GA 31404",,17397,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|UPS Access Point,"4717-c E Hwy 80 Savannah, GA 31410",912-898-0375# 3979,3979,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Photo & Passport|UPS Access Point,"119 Bull St, Corner Of State Street Savannah, GA 31401",912-232-1129# 4187,4187,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12012 Abercorn Street Savannah, GA 31419",912-925-5568# 4229,4229,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"150 Johnny Mercer Blvd Savannah, GA 31410",912-897-3220# 4230,4230,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"712 Stephenson Ave. Savannah, GA 31405",912-355-8601# 4257,4257,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|Photo & Passport|UPS Access Point,"4725 Waters Ave Savannah, GA 31404",912-355-7111# 4260,4260,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2055 East Victory Dr, Savannah, GA 31404",912-352-0303# 4261,4261,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"301 E Montgomery Cross Road Savannah, GA 31406",912-920-6884# 5351,5351,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5401 Abercorn St.,, Corner Of Derenne Ave Savannah, GA 31405",912-356-3170# 5520,5520,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5690 Ogeechee Rd. Savannah, GA 31405",912-234-5575# 6369,6369,FALSE,2021-11-20
Accepts SNAP|Accepts WIC|UPS Access Point,"7360 Skidaway Road Savannah, GA 31406",912-354-3816# 7228,7228,FALSE,2021-11-20
,"2201 Cobb Pkwy Se Smyrna, GA 30080",,16144,TRUE,2021-11-20
Accepts SNAP|Accepts WIC|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4345 South Cobb Drive, Se Smyrna, GA 30080",770-438-5042# 2146,2146,FALSE,2021-11-20
